name,meeting_date,calendar_link,meeting_time,meeting_location,meeting_details,agenda,minutes,video,eComment
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "3/17/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=387126&GUID=76CA351E-8145-411E-A584-ED7591C007D3", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=387126&GUID=76CA351E-8145-411E-A584-ED7591C007D3&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=387126&GUID=76CA351E-8145-411E-A584-ED7591C007D3", "https://oakland.legistar.com/View.ashx?M=M&ID=387126&GUID=76CA351E-8145-411E-A584-ED7591C007D3", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1732&Mode2=Video", "None"
"Rules & Legislation Committee", "3/12/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=386456&GUID=347FF55B-AFC3-4559-BC16-F910736E5C1D", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=386456&GUID=347FF55B-AFC3-4559-BC16-F910736E5C1D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=386456&GUID=347FF55B-AFC3-4559-BC16-F910736E5C1D", "https://oakland.legistar.com/View.ashx?M=M&ID=386456&GUID=347FF55B-AFC3-4559-BC16-F910736E5C1D", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1731&Mode2=Video", "None"
"Public Safety Committee", "3/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=386453&GUID=524DC5D4-17F2-4A9A-9E7A-F19188F25C75", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=386453&GUID=524DC5D4-17F2-4A9A-9E7A-F19188F25C75&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=386453&GUID=524DC5D4-17F2-4A9A-9E7A-F19188F25C75", "https://oakland.legistar.com/View.ashx?M=M&ID=386453&GUID=524DC5D4-17F2-4A9A-9E7A-F19188F25C75", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1729&Mode2=Video", "None"
"Life Enrichment Committee", "3/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=386452&GUID=34D7640C-8634-4998-B0DE-A08D2C751BC9", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=386452&GUID=34D7640C-8634-4998-B0DE-A08D2C751BC9&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=386452&GUID=34D7640C-8634-4998-B0DE-A08D2C751BC9", "https://oakland.legistar.com/View.ashx?M=M&ID=386452&GUID=34D7640C-8634-4998-B0DE-A08D2C751BC9", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1728&Mode2=Video", "None"
"Community & Economic Development Committee", "3/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=386451&GUID=1CEE336A-D2AD-4F0B-BEBC-AA8E0023EF0C", "1:30 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=386451&GUID=1CEE336A-D2AD-4F0B-BEBC-AA8E0023EF0C&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=386451&GUID=1CEE336A-D2AD-4F0B-BEBC-AA8E0023EF0C", "https://oakland.legistar.com/View.ashx?M=M&ID=386451&GUID=1CEE336A-D2AD-4F0B-BEBC-AA8E0023EF0C", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1727&Mode2=Video", "None"
"Public Works Committee", "3/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=386449&GUID=426B0B63-9E7C-4981-9EB5-F7DFFCD12387", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=386449&GUID=426B0B63-9E7C-4981-9EB5-F7DFFCD12387&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=386449&GUID=426B0B63-9E7C-4981-9EB5-F7DFFCD12387", "https://oakland.legistar.com/View.ashx?M=M&ID=386449&GUID=426B0B63-9E7C-4981-9EB5-F7DFFCD12387", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1726&Mode2=Video", "None"
"Finance & Management Committee", "3/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=386444&GUID=0CA9F6CB-CD43-4732-989A-C85650DCA289", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=386444&GUID=0CA9F6CB-CD43-4732-989A-C85650DCA289&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=386444&GUID=0CA9F6CB-CD43-4732-989A-C85650DCA289", "https://oakland.legistar.com/View.ashx?M=M&ID=386444&GUID=0CA9F6CB-CD43-4732-989A-C85650DCA289", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1725&Mode2=Video", "None"
"Rules & Legislation Committee", "3/5/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=385732&GUID=AAEC7CA4-541B-4592-81F2-149D015DF8B6", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=385732&GUID=AAEC7CA4-541B-4592-81F2-149D015DF8B6&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=385732&GUID=AAEC7CA4-541B-4592-81F2-149D015DF8B6", "https://oakland.legistar.com/View.ashx?M=M&ID=385732&GUID=AAEC7CA4-541B-4592-81F2-149D015DF8B6", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1723&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "3/3/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=385731&GUID=3C16FAD3-7271-43B0-A160-C89316B2ECC9", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=385731&GUID=3C16FAD3-7271-43B0-A160-C89316B2ECC9&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=385731&GUID=3C16FAD3-7271-43B0-A160-C89316B2ECC9", "https://oakland.legistar.com/View.ashx?M=M&ID=385731&GUID=3C16FAD3-7271-43B0-A160-C89316B2ECC9", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1721&Mode2=Video", "None"
"Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council", "3/2/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=385967&GUID=B592EE30-52A1-4817-9D22-1B2600B6DF27", "10:00 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=385967&GUID=B592EE30-52A1-4817-9D22-1B2600B6DF27&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=385967&GUID=B592EE30-52A1-4817-9D22-1B2600B6DF27", "https://oakland.legistar.com/View.ashx?M=M&ID=385967&GUID=B592EE30-52A1-4817-9D22-1B2600B6DF27", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1724&Mode2=Video", "None"
"Rules and Legislation Committee - CANCELLED", "2/26/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=386671&GUID=CAF4B7C9-899E-4FBC-9AAF-C187F70F1684", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=386671&GUID=CAF4B7C9-899E-4FBC-9AAF-C187F70F1684&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=386671&GUID=CAF4B7C9-899E-4FBC-9AAF-C187F70F1684", "None", "None", "None"
"Public Safety Committee", "2/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=384194&GUID=F21718D8-A938-42C9-9D3E-004FC4166C1F", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=384194&GUID=F21718D8-A938-42C9-9D3E-004FC4166C1F&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=384194&GUID=F21718D8-A938-42C9-9D3E-004FC4166C1F", "https://oakland.legistar.com/View.ashx?M=M&ID=384194&GUID=F21718D8-A938-42C9-9D3E-004FC4166C1F", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1718&Mode2=Video", "None"
"Life Enrichment Committee", "2/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=384193&GUID=E7A2F6C7-5ADE-4D0D-89CD-F62273A8DD3F", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=384193&GUID=E7A2F6C7-5ADE-4D0D-89CD-F62273A8DD3F&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=384193&GUID=E7A2F6C7-5ADE-4D0D-89CD-F62273A8DD3F", "https://oakland.legistar.com/View.ashx?M=M&ID=384193&GUID=E7A2F6C7-5ADE-4D0D-89CD-F62273A8DD3F", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1717&Mode2=Video", "None"
"Concurrent Meeting of the Oakland Redevelopment Successor Agency and the Community and Economic Development Committee", "2/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=384289&GUID=994FDA4E-5210-4979-B995-3214CE3351F2", "1:30 PM", "Sgt. Mark Dunakin Room - Hearing Room 1", "https://oakland.legistar.com/MeetingDetail.aspx?ID=384289&GUID=994FDA4E-5210-4979-B995-3214CE3351F2&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=384289&GUID=994FDA4E-5210-4979-B995-3214CE3351F2", "https://oakland.legistar.com/View.ashx?M=M&ID=384289&GUID=994FDA4E-5210-4979-B995-3214CE3351F2", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1716&Mode2=Video", "None"
"Public Works Committee", "2/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=384190&GUID=FAA2649C-B15D-4FAA-82A4-37616DEFF2F8", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=384190&GUID=FAA2649C-B15D-4FAA-82A4-37616DEFF2F8&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=384190&GUID=FAA2649C-B15D-4FAA-82A4-37616DEFF2F8", "https://oakland.legistar.com/View.ashx?M=M&ID=384190&GUID=FAA2649C-B15D-4FAA-82A4-37616DEFF2F8", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1715&Mode2=Video", "None"
"Finance & Management Committee", "2/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=383902&GUID=68725DAD-FFE8-4367-A897-3CDFEF62F57D", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=383902&GUID=68725DAD-FFE8-4367-A897-3CDFEF62F57D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=383902&GUID=68725DAD-FFE8-4367-A897-3CDFEF62F57D", "https://oakland.legistar.com/View.ashx?M=M&ID=383902&GUID=68725DAD-FFE8-4367-A897-3CDFEF62F57D", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1714&Mode2=Video", "None"
"Special Concurrent Meeting of the Education Partnership Committee and the Oakland Unified School District Board of Education", "2/23/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=383681&GUID=4079EFCD-50A9-4681-A1A5-A64C2A7E532D", "4:00 PM", "Council Chamber - 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=383681&GUID=4079EFCD-50A9-4681-A1A5-A64C2A7E532D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=383681&GUID=4079EFCD-50A9-4681-A1A5-A64C2A7E532D", "https://oakland.legistar.com/View.ashx?M=M&ID=383681&GUID=4079EFCD-50A9-4681-A1A5-A64C2A7E532D", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1713&Mode2=Video", "None"
" Special Meeting of the Oakland City Council", "2/19/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=385032&GUID=767B273C-1F70-4A00-8807-9E5737AA552A", "11:30 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=385032&GUID=767B273C-1F70-4A00-8807-9E5737AA552A&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=385032&GUID=767B273C-1F70-4A00-8807-9E5737AA552A", "https://oakland.legistar.com/View.ashx?M=M&ID=385032&GUID=767B273C-1F70-4A00-8807-9E5737AA552A", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1712&Mode2=Video", "None"
"Rules & Legislation Committee", "2/19/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=383218&GUID=E12DE7F9-2C3B-4268-9D0C-998805B427C4", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=383218&GUID=E12DE7F9-2C3B-4268-9D0C-998805B427C4&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=383218&GUID=E12DE7F9-2C3B-4268-9D0C-998805B427C4", "https://oakland.legistar.com/View.ashx?M=M&ID=383218&GUID=E12DE7F9-2C3B-4268-9D0C-998805B427C4", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1711&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "2/17/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=383215&GUID=20947324-EC1E-4AAB-89B3-61C295AA20D5", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=383215&GUID=20947324-EC1E-4AAB-89B3-61C295AA20D5&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=383215&GUID=20947324-EC1E-4AAB-89B3-61C295AA20D5", "https://oakland.legistar.com/View.ashx?M=M&ID=383215&GUID=20947324-EC1E-4AAB-89B3-61C295AA20D5", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1709&Mode2=Video", "None"
"Rules and Legislation Committee - CANCELLED", "2/12/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=374849&GUID=72438479-B01C-4962-A1CD-DBFB351F0B2F", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=374849&GUID=72438479-B01C-4962-A1CD-DBFB351F0B2F&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=374849&GUID=72438479-B01C-4962-A1CD-DBFB351F0B2F", "None", "None", "None"
"Public Safety Committee", "2/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=374848&GUID=18E28F15-57D2-4313-A6AF-EE2F6BDB30B3", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=374848&GUID=18E28F15-57D2-4313-A6AF-EE2F6BDB30B3&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=374848&GUID=18E28F15-57D2-4313-A6AF-EE2F6BDB30B3", "https://oakland.legistar.com/View.ashx?M=M&ID=374848&GUID=18E28F15-57D2-4313-A6AF-EE2F6BDB30B3", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1708&Mode2=Video", "None"
"Life Enrichment Committee - CANCELLED", "2/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=381766&GUID=CCAA3EC9-99FD-4BA2-BACF-3C797BB4EE51", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=381766&GUID=CCAA3EC9-99FD-4BA2-BACF-3C797BB4EE51&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=381766&GUID=CCAA3EC9-99FD-4BA2-BACF-3C797BB4EE51", "None", "None", "None"
"Community & Economic Development Committee", "2/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=374846&GUID=53F0FA73-7D54-42B3-BBE2-DFC26D4EF102", "2:00 PM", "Sgt. Mark Dunakin Room - 1st Floor ** CONCURRENT MEETING OF THE OAKLAND REDEVELOPMENT SUCCESSOR AGENCY AND THE COMMUNITY AND ECONOMIC DEVELOPMENT COMMITTEE**", "https://oakland.legistar.com/MeetingDetail.aspx?ID=374846&GUID=53F0FA73-7D54-42B3-BBE2-DFC26D4EF102&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=374846&GUID=53F0FA73-7D54-42B3-BBE2-DFC26D4EF102", "https://oakland.legistar.com/View.ashx?M=M&ID=374846&GUID=53F0FA73-7D54-42B3-BBE2-DFC26D4EF102", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1707&Mode2=Video", "None"
"Public Works Committee", "2/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=374845&GUID=566C0CA7-E90F-4B40-824A-AE6129913A0D", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=374845&GUID=566C0CA7-E90F-4B40-824A-AE6129913A0D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=374845&GUID=566C0CA7-E90F-4B40-824A-AE6129913A0D", "https://oakland.legistar.com/View.ashx?M=M&ID=374845&GUID=566C0CA7-E90F-4B40-824A-AE6129913A0D", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1706&Mode2=Video", "None"
"Finance & Management Committee", "2/10/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=374844&GUID=F24B927F-90DA-45D4-98FD-3E74C7C451D3", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor **CONCURRENT MEETING OF THE OAKLAND REDEVELOPMENT SUCCESSOR AGENCY AND FINANCE AND MANAGEMENT COMMITTEE**", "https://oakland.legistar.com/MeetingDetail.aspx?ID=374844&GUID=F24B927F-90DA-45D4-98FD-3E74C7C451D3&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=374844&GUID=F24B927F-90DA-45D4-98FD-3E74C7C451D3", "https://oakland.legistar.com/View.ashx?M=M&ID=374844&GUID=F24B927F-90DA-45D4-98FD-3E74C7C451D3", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1705&Mode2=Video", "None"
"Rules & Legislation Committee", "2/5/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=374137&GUID=C4D69ECD-1A05-47D4-B630-8A34A2AD323A", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=374137&GUID=C4D69ECD-1A05-47D4-B630-8A34A2AD323A&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=374137&GUID=C4D69ECD-1A05-47D4-B630-8A34A2AD323A", "https://oakland.legistar.com/View.ashx?M=M&ID=374137&GUID=C4D69ECD-1A05-47D4-B630-8A34A2AD323A", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1703&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "2/3/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=374136&GUID=A2993DAA-43CE-4E69-89E2-6424689C0B51", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=374136&GUID=A2993DAA-43CE-4E69-89E2-6424689C0B51&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=374136&GUID=A2993DAA-43CE-4E69-89E2-6424689C0B51", "https://oakland.legistar.com/View.ashx?M=M&ID=374136&GUID=A2993DAA-43CE-4E69-89E2-6424689C0B51", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1701&Mode2=Video", "None"
"Rules & Legislation Committee", "1/29/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373323&GUID=1088D6D8-64F1-4913-96A5-0823132D55AA", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373323&GUID=1088D6D8-64F1-4913-96A5-0823132D55AA&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373323&GUID=1088D6D8-64F1-4913-96A5-0823132D55AA", "https://oakland.legistar.com/View.ashx?M=M&ID=373323&GUID=1088D6D8-64F1-4913-96A5-0823132D55AA", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1699&Mode2=Video", "None"
"Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council", "1/28/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373963&GUID=D79BC8C5-D000-46FF-BEDE-AC601A6D21B5", "9:00 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373963&GUID=D79BC8C5-D000-46FF-BEDE-AC601A6D21B5&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373963&GUID=D79BC8C5-D000-46FF-BEDE-AC601A6D21B5", "https://oakland.legistar.com/View.ashx?M=M&ID=373963&GUID=D79BC8C5-D000-46FF-BEDE-AC601A6D21B5", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1698&Mode2=Video", "None"
"Public Safety Committee", "1/27/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373476&GUID=DEF19B87-E137-4843-8CB8-CF94B09354AB", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373476&GUID=DEF19B87-E137-4843-8CB8-CF94B09354AB&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373476&GUID=DEF19B87-E137-4843-8CB8-CF94B09354AB", "https://oakland.legistar.com/View.ashx?M=M&ID=373476&GUID=DEF19B87-E137-4843-8CB8-CF94B09354AB", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1697&Mode2=Video", "None"
"Life Enrichment Committee", "1/27/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373322&GUID=B1361D57-765E-442D-A942-8A4E29FF5C0B", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373322&GUID=B1361D57-765E-442D-A942-8A4E29FF5C0B&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373322&GUID=B1361D57-765E-442D-A942-8A4E29FF5C0B", "https://oakland.legistar.com/View.ashx?M=M&ID=373322&GUID=B1361D57-765E-442D-A942-8A4E29FF5C0B", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1696&Mode2=Video", "None"
"Community and Economic Development Committee - CANCELLED", "1/27/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373822&GUID=4945C8B5-C30B-4D91-B249-64E35CC8E288", "2:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373822&GUID=4945C8B5-C30B-4D91-B249-64E35CC8E288&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373822&GUID=4945C8B5-C30B-4D91-B249-64E35CC8E288", "None", "None", "None"
"Public Works Committee - CANCELLED", "1/27/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373827&GUID=F88F400A-A257-494D-AC25-E46C88EF3309", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373827&GUID=F88F400A-A257-494D-AC25-E46C88EF3309&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373827&GUID=F88F400A-A257-494D-AC25-E46C88EF3309", "None", "None", "None"
"Finance & Management Committee", "1/27/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373474&GUID=248C083A-5AC5-44D0-9397-AA297AF0D42A", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373474&GUID=248C083A-5AC5-44D0-9397-AA297AF0D42A&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373474&GUID=248C083A-5AC5-44D0-9397-AA297AF0D42A", "https://oakland.legistar.com/View.ashx?M=M&ID=373474&GUID=248C083A-5AC5-44D0-9397-AA297AF0D42A", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1695&Mode2=Video", "None"
" Special Meeting of the Oakland City Council", "1/24/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373272&GUID=FD9B204C-9AD4-4789-9DE9-D1D1E17CA5E6", "1:00 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373272&GUID=FD9B204C-9AD4-4789-9DE9-D1D1E17CA5E6&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373272&GUID=FD9B204C-9AD4-4789-9DE9-D1D1E17CA5E6", "https://oakland.legistar.com/View.ashx?M=M&ID=373272&GUID=FD9B204C-9AD4-4789-9DE9-D1D1E17CA5E6", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1692&Mode2=Video", "None"
"Rules & Legislation Committee", "1/22/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=369771&GUID=F59A9667-4864-413E-9E4C-6957A8481943", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=369771&GUID=F59A9667-4864-413E-9E4C-6957A8481943&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=369771&GUID=F59A9667-4864-413E-9E4C-6957A8481943", "https://oakland.legistar.com/View.ashx?M=M&ID=369771&GUID=F59A9667-4864-413E-9E4C-6957A8481943", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1691&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "1/20/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=369763&GUID=32CC00B6-EDFB-4EA4-A344-D9F7C9E49CF1", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=369763&GUID=32CC00B6-EDFB-4EA4-A344-D9F7C9E49CF1&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=369763&GUID=32CC00B6-EDFB-4EA4-A344-D9F7C9E49CF1", "https://oakland.legistar.com/View.ashx?M=M&ID=369763&GUID=32CC00B6-EDFB-4EA4-A344-D9F7C9E49CF1", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1689&Mode2=Video", "None"
"Rules and Legislation Committee - CANCELLED", "1/15/2015", "https://oakland.legistar.com/View.ashx?M=IC&ID=373841&GUID=5D081EBD-D97B-4C0D-99C8-C412D13F388F", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=373841&GUID=5D081EBD-D97B-4C0D-99C8-C412D13F388F&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=373841&GUID=5D081EBD-D97B-4C0D-99C8-C412D13F388F", "https://oakland.legistar.com/View.ashx?M=M&ID=373841&GUID=5D081EBD-D97B-4C0D-99C8-C412D13F388F", "None", "None"
